,0
30141,Q5E9C1
51003,Q53GD3
85992,Q55G45
80167,P16437
214644,Q98F50
33366,Q8VPF2
272734,O19110
127368,Q1HVJ2
114242,Q6ZMT4
315769,P96661
9593,Q65R57
70317,O55026
188857,Q4G3B8
205630,B8ENB9
98172,P08423
100678,Q3BTY7
12548,Q0KDH9
219110,Q5FKH3
290627,Q81TQ8
286023,P34052
307927,Q743E2
260863,A1B4Z2
78407,P0ACX7
73798,Q9ZPS0
165231,P23026
105732,Q8CWW4
92928,Q7VQM5
102129,Q9ESB3
236763,C0QKP4
47491,P07143
94443,Q6MKE9
256935,B0B9D9
269524,Q6P8D9
312443,P37497
245236,P52322
117740,Q8YN62
276861,Q4R3L6
240371,Q92355
136736,Q81KI0
50001,A6YG68
150320,A1TZ35
115025,Q5FQD6
65530,Q8RA32
108379,O04385
269223,B5X3I6
55036,Q2V3R9
175099,A1WWH9
287545,Q01434
144731,B7VNT9
202372,B1MG81
53399,P11477
234047,Q8PZZ9
237552,Q6DAT1
67200,P33157
212189,P49210
94352,Q0BTK1
212319,B3EGW2
254761,Q94KK7
128008,Q9K8E9
166368,Q2LT98
253446,Q05471
258126,Q73Y21
131139,Q496Y0
59052,Q2SD47
248666,Q9VZX1
116834,B3CN46
47603,Q50DL8
157552,Q2RS21
213581,A2BK92
270542,P09284
220433,O66483
88263,Q3AVF9
250509,Q8C5V0
199677,O29766
282917,P11592
215642,A4G7W1
255477,B9JXD8
186613,A4VI55
1526,B2I798
116421,A6VHC3
297384,Q54DC9
152686,P11068
119525,Q92Q99
300924,Q54QG4
217579,Q6FS36
53434,Q5AJX2
77706,P52615
210500,Q7NX81
21193,O78476
238913,Q6D0J1
276096,Q9ZSB5
220327,Q2G9E3
236792,P40833
83172,Q0AWX5
263689,A4QFA8
211530,B1ZND7
4405,Q9USM1
149838,A0A1B0GUC4
295555,A7MJR9
113197,B4RV89
87518,Q6YZZ2
254510,Q7SAK5
5900,Q8K449
40230,A7Z4W4
206685,Q5X852
42006,P0C921
296671,Q49XN9
5335,O94198
61980,P82637
210791,Q9AIN8
95569,Q9S7V4
18258,P54223
103784,A7MGD1
89192,Q6AD32
174861,Q7ZUC7
47595,P81378
212458,B1VAM9
298896,Q8SVL5
93370,Q7U3W8
310394,Q72EP2
19435,Q07405
64443,Q9FG29
288765,O29105
298175,P75401
76745,K3VH30
54449,Q493N3
111803,Q1AU09
61104,Q9QZK8
158359,Q9UTN1
265835,Q6NKU9
262981,Q6NU04
38241,Q2KCI0
305386,O14306
198391,A8M3R1
202232,Q85FI9
42132,Q5R0C3
23684,A8FIB5
167570,Q4JWT6
183425,Q6QBN9
271697,A3LPG0
89040,D3ZNQ3
310001,Q9P3V6
272100,A8XU68
83245,Q30RJ0
174503,Q72PM6
261292,Q0W3X9
175792,Q8H6G7
225635,A7X5F0
58906,P44965
184601,Q08647
178820,Q9X4G9
97515,B1YDP0
82792,B8EKR5
97968,P0AET8
187491,Q7NNG3
2856,Q2UPB8
126241,Q9Z144
230119,P47684
109568,P70499
280813,Q1QC34
94994,Q8R2X8
246352,Q0V7M7
104187,P51017
313531,P40760
126028,A2RIC4
99127,Q76I25
28246,P30844
91670,P09471
131682,A9W565
306643,A5F5F3
130902,O46432
141026,Q5XIE2
220238,Q96EP0
118778,Q6PCM1
284726,J3S3W5
138321,Q8BSU7
21578,P26453
24216,A0JTA3
94851,A7MPS3
39519,Q5PPV4
158534,B4L6Q5
305030,P52139
69769,P21995
296991,Q50286
9662,O65418
217053,B7UM71
263757,Q96YE5
224356,A4JHP7
90379,A4IQA1
120880,Q9JI74
301008,Q5JET9
93831,P59489
293734,Q7N562
212336,Q8RE45
167102,O94084
229340,Q6EW11
127331,Q6P566
258544,A9BD62
233485,B0U232
4386,P20796
47920,Q6G1H9
180260,Q149T7
220921,Q9HU21
43784,B1XMM7
62903,Q54VT4
93969,A6VLS5
21762,Q5JK35
23243,O34951
234678,A9IRW8
275590,Q11EW7
233313,P40113
84805,Q9WTN0
281402,Q7N1U8
158719,P33467
291625,P13305
76728,Q9QZN4
68033,A5N7H7
294680,Q54J44
163203,B8GYI7
794,B1KHA6
263389,Q8IV04
44334,O23760
315699,A7MRY6
187706,Q2JNF7
189665,B1Y279
253043,P75416
300310,P75200
137067,Q5NRF3
296,Q9SS01
245510,O05510
248569,Q8GXL3
244216,P53965
256195,Q1IVP4
224939,A7Y3I5
189272,A3DN27
287148,Q57BM1
280421,P81791
246661,Q61IS6
250797,P83093
275800,Q0BGZ5
238705,Q9ZUZ3
200662,P44408
139136,A1B8C4
7129,Q92JA4
181768,Q84J46
204929,A1S3Z3
215134,Q5LGK5
171101,P48612
10205,A9VFV1
117889,P26013
67305,Q9GRF8
303801,Q9SV54
211567,Q3AFL7
2799,Q9NYB9
182542,Q9C8E6
308316,G2TRU2
1258,A8M4V8
57798,U3KRF2
228076,A8F863
217015,P22372
163373,Q96E52
32629,A1JJC1
92964,P73648
109660,Q7YRB5
166069,O64688
313325,O31947
41274,A1K4J5
45297,Q24VQ5
191952,O28685
110475,Q7VAR8
59531,Q1GGS3
94333,C5D4U8
264871,Q68FJ8
154234,A7GXF7
28798,P47082
135858,P08656
303170,Q15NS9
13653,P97449
206315,Q8FQS2
9924,P19926
13347,Q14155
18661,Q3ZJ68
24947,Q0E1Z0
59136,Q5BH89
274258,Q9ZL18
244244,Q9ZUB8
250307,A9M257
109668,Q9VG73
310076,B5YBN7
311966,G2TRN1
209757,Q9A1X4
223660,A8A953
108012,Q13422
152084,Q9HKH7
119674,Q9Y6Z4
303967,Q58035
74147,Q6MDK5
295584,P75380
249095,Q5RD27
146411,Q19426
138581,Q85XY6
118064,Q8Z8E5
238726,Q32L50
262974,P83608
294988,Q5ZVK0
65495,Q4P8G2
314375,Q5UQU7
85305,O75223
182205,Q25519
80511,Q8G700
19533,B2UGV2
40829,Q660Z6
100137,A1R558
103723,P30946
95634,P01957
241661,Q5M8Y1
41491,A8F4E1
255520,Q6KIJ8
150284,Q06FV6
237824,C4R432
124516,P60328
184190,P0A9M8
166661,A6TWW1
6127,P9WQA8
19906,B0CAM3
187696,Q1GK69
257267,Q5P7B4
293949,A4YRS1
49525,Q6BKV2
173878,Q93V93
193735,Q5JT25
53519,Q4A5W6
257928,A6UQQ8
123636,B4J780
140755,C1F461
255927,Q6G039
301951,Q54KB9
154796,Q3UGM2
85813,A6SUS5
41391,Q9LD40
38791,Q3V125
268986,A3DJK8
312193,Q5UR20
275018,Q9W5A5
112329,Q6P4S8
142200,Q0BV25
192886,C4L014
133144,A9M2L5
81296,Q98BG6
128672,A3PAX7
60305,P56618
148324,Q8UDM9
176155,A3QDB9
276488,Q28RK1
297539,Q9ASX5
75928,P14937
222981,P36533
225987,B7J917
311025,Q9UTB0
20748,Q59X11
70694,Q5BIM2
214166,Q7VQE7
266838,Q6PFL8
154169,Q8REH1
36834,Q99NF3
271016,Q215B4
141944,Q2QNE8
241657,Q615A2
182765,Q3MI05
97127,B9E740
294685,Q8DUV4
109178,O46612
94801,Q5QZL0
67851,C5BCH9
318241,Q8WTR7
7319,P53367
109115,Q4JV51
212300,Q7VQE1
92763,Q9VPT1
224501,C0QTN9
174052,P11678
60383,P31016
166848,Q9ZPY9
43204,C1DIY8
235545,A1RCA8
110194,B9LUU8
215170,Q21KT6
38055,Q6CBI8
109759,Q9SCT4
54450,Q7VQH1
67641,P14897
275095,Q8W3M6
144466,Q9UHC1
303933,Q54EL1
45322,A0QUZ4
301298,A8FGC0
194499,B2FJS1
168324,B7YZV4
165566,P15959
8994,Q3J6V9
251920,A6TKJ3
284253,P50773
279964,Q8FW10
286709,Q5WX49
77542,P10449
659,Q0SL54
214441,B2GEW8
66752,B1HQZ7
135420,Q475N7
81020,P14324
300233,P9WKT4
51890,B0JRV5
268770,Q9CID5
312963,O06485
21665,O55028
12795,B6J4A3
174529,B7IGQ4
132979,A6TEB3
26936,Q01647
45298,Q5FKD1
301158,A5GDB2
126716,Q88VA5
62925,Q6LUH1
205795,B9L7J4
234480,A6LKQ1
10766,Q21FZ9
89223,B9LAA1
82158,Q9ADT1
203472,Q6NJ83
39796,P49453
176616,A6KXM3
79713,Q8ZTJ3
274187,Q93NE2
184220,B7GYR0
312726,Q9MUL6
217104,Q9TLV9
148011,A5UIR0
188659,A6Q4V8
303556,Q65I41
140540,P39016
2491,Q00020
98133,Q8RUD6
267654,Q8PIY5
4452,D4GYG5
153732,Q5R5C5
191449,Q895L0
251645,Q5BIV9
104028,Q9LTE2
286868,P9WM07
170509,Q0A2C9
285101,P08320
53902,Q06469
144018,Q2LVL0
126552,A4QFF5
112878,O28555
185983,Q6FRQ9
270008,O28105
174530,Q9PQT7
121742,Q8VZA1
186741,Q8H0S9
189690,Q9CP02
71960,A1L3C1
295919,P75157
99795,Q2YDJ4
235032,Q6D4A1
244729,Q54I18
122545,Q1QA19
171534,A8QL51
62849,Q8G7C4
31064,Q9DB75
258361,Q74ND5
257778,Q5EAW9
159932,Q6FSZ8
150155,K9N4V7
151877,Q06360
203550,A1R8T8
67179,P00384
44373,C5GPP9
102287,Q8SQR8
210519,B5EDS6
35131,Q9SU64
138034,Q0I361
93991,P14655
267553,A8SEG5
178708,P03362
246437,P79943
247099,P00302
213375,Q318K4
238014,A8QC60
189586,B0D0P0
304808,P87266
199428,G3V686
66191,A8AM04
256790,O32266
167180,Q9VCS9
157283,A5GJP1
217494,Q03PV2
87960,Q75BU5
10677,A0PY95
299762,C7RCQ5
306089,O84866
217762,Q20YA2
249661,A5CQK2
126347,Q6LV25
81399,Q9FGM0
164210,Q9Z1V0
257812,Q03ER8
95043,Q01493
306834,P0C5Q1
174643,P45077
11195,Q00912
170040,Q44104
20681,Q3KRE0
223558,B3R0F6
141857,Q92Y45
259848,Q9V0V5
286280,Q8H3A7
258421,Q2SS99
5170,Q84P25
60582,Q7NR81
18520,P37212
295038,Q2NUU1
43869,P05068
20996,Q11DD4
150989,B2SYS3
56111,A3DNG5
282021,Q8DMQ4
8590,P12726
25130,Q8JHH5
38504,B2K549
237509,Q04ED0
121896,B8NJG8
273597,A5VID8
71834,Q6CVT0
246713,Q8CRQ3
61518,P92507
295840,Q5Z2A5
161443,Q88A13
253130,P48230
240428,O28142
57456,Q09181
250993,D2TDA7
223349,A5FZV6
97082,P86969
168912,Q0RB94
260201,B3PXV9
8591,P0DMV5
238257,Q803M5
50178,Q7N8L0
273706,Q8YGM6
3796,Q8T686
240135,Q54U61
91007,Q44571
136656,Q84VW5
26970,Q139X8
43661,B1YIA8
212518,Q1LTC7
230116,Q6AE98
57736,Q9I4L1
237950,Q8N6T7
188211,Q5UR74
208974,Q3A519
171370,Q7P1M4
250034,B0TAY4
42202,Q2I2Q1
317009,O93590
309663,A5D3W2
120304,Q5BJC2
138804,Q81ZV1
46888,O79198
269492,Q2R0Q1
130570,O83279
132775,B1KMU6
212377,B8ELE7
285782,P06461
83296,O16850
134168,Q6FXZ4
172200,A8AUU3
221504,Q54YW8
192245,Q28PI5
190760,Q5P6Y5
1683,P80512
227955,Q9MUN0
198519,Q0C7K7
259257,Q1RGK7
276659,Q9USN3
261756,B4EWD2
210839,Q8XV24
217305,A1VN43
25393,O69787
79364,Q6K5X1
305484,P53151
241378,A4IGL8
267892,B5EF41
202522,Q97ZZ8
277639,Q9LNI1
156502,Q5HDG5
241177,Q9KV36
107971,A4SLS6
169629,Q5V3G6
146710,Q6D1G1
217167,Q9MUR5
304295,A9BP06
228686,A0PXT9
215139,Q6MPV7
99810,Q3B6A2
57069,O96042
100763,Q03VY2
231696,Q8ZH59
136161,A8MYZ0
232765,Q9VFB2
53250,A9I4V9
285626,Q47QN5
88024,B7VSK2
216140,B6IRR4
68557,A8P1W0
93019,Q7MBG1
94980,Q9M2S0
10227,B8ESH4
248895,F4JLS0
120493,P02442
237481,A5UDG6
188702,A5VIE0
191442,Q8UFM1
19389,P21535
313024,O43034
208749,B0UMS1
284823,Q9H1Z4
62301,O49523
268198,Q6Z7L3
185404,Q9CFG0
299750,B9DVR0
120389,Q7XMJ2
26265,B5UAQ8
171592,Q55E34
172068,Q9P2J9
191519,Q5RC24
260570,A8F8Q8
67412,B0U0Z1
94875,Q9ZNZ7
73789,Q5R796
208744,B0S3Z1
149845,Q92020
234639,Q7X9A8
286112,I6WXS6
45999,Q75AF9
47192,P0ABK6
295104,P43790
215831,P61062
22107,A8XZB0
256216,B2UN91
245605,O32242
129820,Q8NDX9
44796,B8GUN6
79796,Q9HP80
50427,P11734
305774,P40361
171348,P41760
78535,Q44904
196253,P16138
56820,B3S3D5
139125,B3E0M0
11132,Q9XW42
129218,Q1I966
277705,P33296
224541,B9LQT0
7911,B2T319
113295,Q02RW8
263188,Q3B088
260420,A1TJ83
315747,Q03480
29285,P11840
25072,O49340
213780,C0RF89
46272,A1CIL1
91607,Q2A069
6691,Q26456
314364,Q5UPK3
12030,Q3AV13
92906,A1TQF3
254090,A5FP73
2960,Q660G8
142581,D1BD84
242794,Q724L6
18430,Q7S1I0
174444,O88492
159821,A6NIJ9
173746,Q82SJ7
61109,Q9D7J6
238872,Q9HXI1
274890,Q4KHE9
135849,P28716
194419,Q3SRN4
179634,C5CPT7
137606,Q6D5H7
578,A7FLF7
288045,Q2NTC6
76004,Q47223
108477,P26955
202328,Q47UV5
292150,Q6R7C8
121059,P45442
253029,Q5T4T1
191100,A7Z4G7
108847,B7UUZ6
228616,B0TC85
105394,Q45247
264425,F8VPN2
152618,A6W9V1
56212,P56386
189822,Q9V0N9
51275,Q9LRK1
135501,Q755Y8
133238,Q8LGS1
121821,B3DSA9
201525,Q80GM6
261739,C6BXF6
210983,Q0VMG2
70512,Q6FZ30
138066,Q6FVT7
178929,Q9C8J6
314070,O34549
54691,Q4IAS1
299265,Q92RB2
151997,Q5VTT5
156833,Q5Z9E2
142172,Q182Z8
222971,Q0E959
58243,Q9CJJ2
306215,Q8KA08
239292,P29034
74895,Q804Q5
265524,P12808
70886,A8ML82
141141,Q58257
81074,C0QAX9
298766,Q8U6T2
60844,O80458
206023,Q2RV56
282688,Q92043
85916,P06024
56251,B0TGS8
152563,A5UGU4
264856,Q5BJH2
242158,Q8PFQ4
49831,A2YCI3
135074,Q12124
311285,O34958
35493,Q85A72
255232,A8LS45
189811,Q7TU94
80621,Q0V4C4
267475,O34664
53653,O70279
111232,A3QGU5
256185,A1JP93
188933,Q2PMS6
184557,Q8XCJ9
73154,O49515
179883,O43172
93186,Q9UJJ9
120491,Q9BYR9
126182,O43679
254183,Q83HV5
293613,P9WIM3
72499,Q7NGN9
237515,B4F102
200283,Q9JL61
264301,A7ILC5
212644,A5GN79
250070,R0MLT0
34625,Q8CGZ0
165048,A6VDK1
96058,Q8SQP3
183259,Q73XR2
137516,Q9UTJ3
92128,A4W3E8
303340,A9ABB5
171216,B0WD26
218248,Q5HVY9
83559,P41030
286973,Q0BFQ6
141748,B1MT51
94924,A0RYP2
4668,Q2VBN1
177808,P02816
125171,Q9JVA8
260006,Q7V9Q8
182007,B0TAD9
111,B3DVC8
154674,Q8M9X9
204856,Q8UE34
87308,P43535
40699,Q03PP4
246082,P60258
172575,P81916
144501,O46089
16262,A4IHD2
152884,Q0AHZ4
6086,Q0VTI9
113683,Q8BW96
211227,B2S448
16500,Q0AZJ3
260070,Q66FP9
272801,P0CI13
89747,Q9KDD7
148668,Q86YV6
98274,P42809
302051,O86222
34076,Q8N1D5
68982,C0QLA5
100440,A4J5Z5
167523,Q25188
290254,P28112
97065,Q54SH8
113220,Q98FG0
3245,Q98ET8
175690,Q13B10
295179,P48192
137811,B9EBJ1
74078,P55223
45263,Q9KM65
312507,Q6DA02
242770,Q9S3K0
309625,P39725
48074,P36206
26302,Q9Y6J0
13104,P92981
205983,Q7VQC2
46735,Q4PA86
293324,Q8NQJ6
235660,Q95SX7
146811,Q8MI01
272001,Q1QZ76
2941,B1W3W2
225817,B6YU65
76160,Q44336
310217,P77433
271389,B5Z8S5
49122,D3UX49
240161,P39742
173417,Q6EW35
15303,A6ZXH8
283410,Q91DD9
137159,B4F2A1
70182,B0YCA6
125943,Q3K8J2
40890,B2I5C0
16223,Q4JW03
82145,S0DQ98
1792,V5QRX7
264680,A1T7Q0
178500,Q6BEA0
96775,Q9ZHD6
260747,D4ZX34
142244,Q0AYQ8
29412,B1J5W6
214608,A1VE98
306826,Q5UQC8
104290,A8FBL1
34790,Q82YW1
91389,Q9V207
224228,B8IUF0
116553,Q00978
160323,O35980
264846,Q9JLF7
27807,Q9C7S0
206052,Q8SRY5
230006,A1B040
39484,Q1IW59
39831,O93803
67025,A6LLA5
214597,O27127
62820,A5CVK5
220022,Q8ZIK1
184402,B9E4K8
213720,A1WME3
177300,P10894
159388,Q85DA0
183188,A6VZL5
224671,O28390
192300,A4IM34
183955,O53021
308538,Q7N1C0
168987,Q21U08
170778,C7BKP9
371,Q42093
201042,A0ZZV5
185372,C1AT85
75233,A6VKJ6
143814,Q02KH4
271725,Q1HPU2
139656,Q8CJ19
28734,P59511
82091,A1JIQ1
278128,B1GZC0
265224,Q9NV12
172743,P85062
59142,Q46E19
127938,P93535
1951,Q16950
5097,Q86ZM3
294472,Q2NGN3
39769,Q03047
305860,Q5UQC6
268734,O02008
305750,O31610
148393,Q6G122
255732,Q8EHB3
130812,Q5FK48
160901,Q04913
237255,Q4PSY2
186107,A3N1A1
237448,Q4JVU1
5811,Q7CWR3
278290,B0JJJ4
175922,P96084
120762,Q9H3R0
252810,Q1GTS7
264459,Q65FN2
269390,P55028
109786,Q32L79
94614,O47881
242678,E1BAR0
103818,Q18F28
186914,B4S0J5
147901,Q8ESR4
236066,B0TE71
269179,B6EM15
269635,A5GQ11
123749,O86535
68206,Q4V9H3
217267,Q9RU82
167860,Q6H8R9
7421,A1R3U5
296166,Q5H4J1
227769,Q6AP41
311631,Q61467
279163,Q9VFM9
18340,Q71S46
197093,B2S825
289610,B8GH05
182142,Q9KCR4
56076,Q6NWH1
225146,Q9PPW5
129074,A0A075B6I0
143658,P43402
226983,Q40941
53333,F4JRJ6
34264,Q96623
78158,P0A1N4
143083,Q65RU6
244095,Q562F6
179421,O24554
272495,Q9Y606
229998,B1Z780
17491,Q0BQE8
263061,P06951
74903,P61329
74531,A8WZU5
201450,A8FB62
68438,Q601T6
76345,Q1D7Y2
205281,B8D8T9
237818,C4Y2Z9
77573,Q9FJL3
254963,Q5HR97
24138,P81650
113545,B7NIF6
119411,A4WEV6
303460,Q4JXR5
130680,P43660
255853,B3R1I4
36059,B2S145
188358,C0QUE7
256297,Q83GS9
267862,Q00948
250116,O67323
54017,Q9MLK6
66273,Q24FH8
29392,A5UJR5
115974,Q5M9B3
194483,Q0AQT4
97767,A1C3M0
71775,A1JM66
243632,G5EDJ4
310103,Q96EC8
229295,Q9FT74
5821,P12904
109662,F4I893
190459,Q74CB6
161796,Q9XT74
132590,C4YBT3
21486,P56732
241626,Q6C9Q1
230411,B1YG99
5440,P23153
214304,C5D9X1
81686,Q92QK7
206245,B3QQI4
265963,Q9ATL2
137115,Q08BI9
211437,A1URM6
234055,P0C7N0
97513,A4WN24
304333,Q9Z7T1
1451,Q1MTN8
217521,Q2FJ95
186317,Q67J55
164431,O34714
119427,Q6UVM4
124651,Q2XSC4
296863,Q54CF6
288282,P29968
96853,Q32L62
135857,P06689
119366,Q0K815
49053,Q64459
199169,P19654
178118,Q1WVI7
222911,Q1J0P9
16532,A8LPB8
103906,Q5K473
157474,Q22555
264551,Q2NB00
163237,A6WDM9
212039,B0TC71
103484,Q4KJS7
87159,Q8VZP4
74154,A0LI55
202398,Q9X1G5
36021,P20849
276924,B2RHL6
182058,P54902
208217,B7GJ86
294742,A4G3G5
316645,P51724
189675,Q9RW55
122942,P01681
250282,Q96YC3
89208,B4U648
23161,P25853
180719,B3EMN6
316977,Q2V3L3
129182,Q6WB97
2252,A0LYC3
224898,P23404
126965,P33577
20391,Q68VU6
220281,B1YB67
295053,Q3AUM7
174193,Q9M0F9
67651,P28324
96368,Q9VG94
160796,P31061
269329,Q8XEZ7
227529,Q3YRL8
73227,B5RTW5
11461,B1MWD1
242744,P45640
175298,Q2KI18
204889,C5BWW7
185675,P11398
173407,Q7VBF3
79138,Q6L1T2
307592,C0SP95
302410,A1WS74
178292,P54736
65653,Q9D0U1
244125,Q6S5L8
71918,A8MVW0
185527,B1KIH9
125493,Q8EQM5
50621,Q5DNB7
134178,A1CT75
48479,Q8W171
110559,Q8CIN7
308537,O94654
314892,P68474
80728,Q9KWW9
122342,Q9I4G8
110485,Q475B2
285102,P20214
115052,B8ZUA7
262819,Q0SSM0
96035,O54753
110180,Q18F19
285692,Q5WJC1
157864,Q5QM06
19885,C4LIL2
40963,B0SFE6
202197,O19885
153350,P27372
11921,Q9PDP4
61738,B7K8U0
215775,Q8NKF4
263567,Q0E342
145962,Q86KP5
72846,Q64695
304740,Q1XDL3
153844,C4LD51
81375,Q189R2
213108,A9FGH7
270594,A1BGS9
171694,Q9US06
288059,Q8CNZ4
174827,Q79FU2
5479,Q6AYT9
127166,A8G9Q8
232795,A9UXG6
103287,A7GX39
81669,Q04BV7
26958,Q49136
34791,B7LVP5
219492,A4WKM8
154391,Q5AD27
228127,Q7RY59
145918,A4T907
84709,Q75B55
229131,A0A325
217650,Q55637
205009,Q114D6
78073,Q04952
18975,Q6F207
195843,Q47588
79779,B2ABS0
56637,Q9SDM8
279757,Q2U6D4
57618,Q729U6
7967,Q8X1T6
55107,B5LZ79
142636,P40029
102931,O27336
5819,B2VGW0
157318,Q43844
301841,O33011
220890,Q7Z7F7
234006,A5GI46
122494,B6ELH0
287824,P44115
261238,A0B7K2
83148,O59726
93971,P28017
192811,B6YQC2
143391,Q98HL0
117619,Q8W5R5
60211,Q9FZD9
183471,C6WID9
119343,P07278
296498,B9KEJ4
48176,C4LGU9
296389,P38355
229544,A9B435
293796,A3CQZ6
268219,Q2FN43
12369,O80856
173671,B6JAK6
300504,Q837J5
273724,A8XXC0
208764,Q8D277
166313,P10923
93104,A8EX66
223068,A7Z4M6
38394,Q73M76
68095,P50063
241811,Q13425
184001,Q9Y7J6
267059,Q00458
240678,Q6FWS8
129359,O95243
273546,Q5JMR9
116105,C0Z9C7
141263,Q5FL42
307337,Q4ULE0
64339,C3PKP2
162373,B2JDL5
54057,Q7NA33
197337,P0C5C9
44412,Q46WY4
301040,Q8DB44
261558,Q21FP7
116407,B3LG61
115034,B6EKL6
234599,A0RQU8
165226,P58464
44232,Q465W3
148954,Q9LVA1
256784,D4AU27
272077,P0DL48
239630,A1A4J8
93624,Q493H8
159599,A1K5B6
258436,Q7MXR4
163358,P34986
183346,Q0I476
132720,P16171
211572,Q1QXD2
302255,Q749F2
181898,Q9SX45
253416,Q6CKU6
194753,P0A9J7
52777,Q21YI0
252252,B8F3C3
189073,P32672
276703,Q83E18
261084,A7IAM2
241680,A2CDK1
274925,Q8NHM4
176055,B0G170
207148,B8IYL0
222934,C4LC34
235492,Q47JA7
233904,A8MHI4
119354,Q05356
13892,A0LZ81
293035,P96468
241798,P43544
202032,Q6CJ61
188619,P01237
142990,P0A4G4
11667,Q83HU4
4540,A7TSV6
86706,O22807
235508,Q10101
210071,A7NC56
274649,P59457
285762,P67243
142096,B8G5Y3
155757,Q09528
60442,Q6ZQJ5
261446,B2RWW0
228880,C0Q9X7
296800,A0KIQ4
142909,Q09407
154673,Q31791
273290,Q97KL6
308557,P53110
307385,A8FB95
127594,Q2SBQ8
251158,A8F866
293536,Q7VKZ5
116730,P02534
267018,Q0VBF2
100901,Q18273
162214,P65574
65264,Q9LX16
143368,B4U7E2
188262,Q9SRT0
30129,P0DI30
52885,Q05523
279052,Q01010
193895,Q8EEI4
190816,Q8K9I5
31220,Q9D1I2
9339,Q51392
173897,Q9VEG6
94657,Q6MAS9
226944,Q601K8
25996,P37334
83817,Q9CAP3
140956,Q1JN29
257401,A7I1R8
45667,A1RRA6
210111,Q9SIU6
310989,Q5UQ91
237334,P58296
204281,Q601F3
245607,Q9UTB6
96611,P07429
160560,Q7VFT0
180405,A0Q1R2
100869,Q49VS0
2228,B7GGS9
217367,Q75EW9
56398,A1TM31
306715,O74923
243300,P44888
106513,Q47AM4
27352,Q55849
175198,O34705
305715,A8GN48
308868,P53321
114804,Q6FNN7
132730,P13111
105042,Q2KXU5
296184,Q58334
156297,P08961
234712,Q9V1P8
278190,B8GNI1
173217,Q09842
176514,P08371
164496,Q9PUH1
212595,Q1R0C1
37646,Q6UY09
55140,B1ICN7
150346,Q9LDU0
226077,A6UV45
290997,Q12M48
251285,A6L0E8
287660,Q3V4V2
312049,Q2EES0
5969,O67221
146711,A5DHV9
206978,Q32RF8
98293,Q8ZYV6
304252,Q5L2V2
26050,Q7ZZR3
135479,B5YKW2
3432,B3EWF0
56468,P18359
110670,Q01IS7
23506,P0CB25
273518,Q4FVL3
241222,Q553P6
52272,O93863
48438,Q9NQC7
218306,A5CW25
177229,Q9SII6
35979,C0HJP0
66799,Q9U1M9
228502,Q6BLZ2
101232,P35302
208615,Q6FYH5
242363,B6EKA9
244420,Q6GLZ8
22551,B9E6S1
108984,Q9C966
85108,A7NK74
240758,A4QUL1
164748,Q9TW45
156438,Q92617
269805,O67137
144633,Q7ULV7
46998,P00119
280344,Q9ULT0
72586,Q8C552
128039,Q8CNL2
16181,Q7UVL4
186336,A7GKH8
239330,Q8IZD6
103560,Q9L6I2
187816,P22311
250009,Q82W17
307457,Q54EW2
163800,Q90Y77
16287,A3DBU0
40298,A6NJI1
50242,Q4WN21
109737,Q5ZML1
63441,Q69140
27230,P11274
106832,Q89WM9
162798,Q9VHS4
135209,Q1EAF9
49275,P53301
60172,B1MIM7
227973,Q6KGW7
232547,C4K8X0
292781,A4SQI6
80765,Q8UHV1
136967,Q742Z0
226261,P48140
254538,B1XYZ7
72861,P30194
241768,Q6PV68
316654,Q9USS4
222988,Q4V7Q1
135162,Q72HI4
100468,B8JES1
151636,Q255W7
69502,Q9USX9
142540,Q7NYB4
56963,Q32ZI1
82287,P33458
181313,P33515
168289,Q9R0L6
178447,Q3B181
111394,B2J456
293130,Q0AXT4
84113,P58421
70825,P41804
37773,Q8BM15
33592,P45706
133655,Q752I1
38008,Q1DKX4
58923,Q6FDR0
4250,Q11T75
21371,Q92LK7
11779,Q9YEK4
201963,O22666
49060,P14581
172778,P0CAS4
44582,O07591
210360,C4K3Z3
169979,Q8VCS0
68195,P13240
310675,Q2EEQ8
220941,Q6ZNA4
170404,C1BA76
200160,A1SWV9
107374,O36041
150243,L0GCI6
30154,Q6UXS9
125661,B7V1I3
204142,A4SCS0
140818,Q88V75
77821,Q8ETS1
60041,B0XRV0
145704,A1WWE4
20143,Q8EEN9
3656,Q896H4
14350,B3A0N5
282105,P79457
13084,S0DL65
210607,B2GAB9
56988,Q6IED9
143055,Q62GD7
8138,A6VVD9
120257,P97329
183369,Q4KLU2
98059,Q6CZG3
273189,Q63JL6
11524,C3PGJ1
39902,C4ZD46
85043,Q949Q1
160213,Q9NPI5
133609,B2VIF2
65968,Q9LTP6
242133,Q17WL9
78101,Q9YAN6
258650,A8MLB3
122013,Q10573
286833,P58819
22914,A5EBW8
304216,A7MQD5
216120,O28361
208006,Q06R92
232087,A7HUZ8
71513,B9KRU8
213062,Q18CF8
17265,Q85Q99
124052,B3LQ66
311676,Q61624
160535,A6SY12
207966,A0T0Y8
240695,Q8SZ16
52537,Q1QHJ3
136532,A0A1S3X835
178004,C5D8T2
186253,Q12IP4
223614,O67028
27850,P02747
75929,Q9AKC4
172202,B9DVM1
268399,A6V125
246230,Q5GS95
310068,Q5WF19
259065,Q2SJB8
147128,O49697
90418,Q9USP5
210026,B6JN38
182042,Q9WYV8
311630,Q80Z36
47582,Q9XNX3
232641,Q89FT9
50468,O60888
